user_id,signup_date,country,acquisition_channel,plan_type,email
26834,2024-08-19,US,referral,free,user26834@mail.com
26835,2024-10-05,IT,ads,free,user26835@example.com
26836,2024-05-12,FR,social,premuim,user26836@gmail.com
26837,2024-02-17,MD,social,free,user26837@gmail.com
26838,2024-05-27,FR,ads,free,user26838@gmail..com
26839,2024-10-03,IT,,free,user26839@mail.com
26840,2024-10-06,US,organic,premium,user26840@mail.com
26841,2024-03-11,NL,referral,free,user26841@example.com
26842,2024-02-21,UK,referral,free,user26842@outlook.com
26843,2024-11-20,IT,referral,basic,user26843@mail.com
26844,2024-01-13,MD,referral,basic,user26844@mail.com
26845,2024-09-22,US,ads,free,user26845@mail.com
26846,2024-01-14,MD,ads,premium,user26846@gmail.com
26847,2024-10-22,ES,social,premium,user26847@mail.com
26848,2024-11-14,MD,ads,free,user26848@mail.com
26849,2024-04-05,US,ads,free,
26850,2024-01-22,FR,unknown,free,user26850@gmail.com
26851,2024-06-16,RO,ads,premium,user26851@example.com
26852,2024-04-06,UK,ads,free,user26852@mail.com
26853,2024-05-21,FR,organic,free,user26853@example.com
26854,2024-09-01,RO,organic,free,user26854@outlook.com
26855,2024-03-03,MD,organic,basic,user26855@example.com
26856,2024-04-28,CA,ads,free,user26856@mail.com
26857,2024-10-06,US,organic,basic,user26857@mail.com
26858,2024-08-24,UK,organic,premium,user26858@gmail.com
26859,2024-04-16,UK,referral,free,user26859@example.com
26860,2024-09-01,DE,ads,free,user26860@outlook.com
26861,2024-10-01,CA,referral,free,user26861@gmail.com
26862,2024-08-02,MD,organic,basic,user26862@mail.com
26863,2024-03-14,UA,organic,basic,user26863@mail.com
26864,2024-01-01,FR,social,basic,user26864@gmail.com
26865,2024-10-12,DE,referral,free,user26865@gmail.com
26866,2024-10-18,RO,social,free,user26866@mail.com
26867,2024-09-11,RO,social,basic,user26867@gmail.com
26868,2024-01-23,CA,organic,free,user26868@example.com
26869,2024-07-30,RO,referral,free,user26869@gmail..com
26870,2024-10-17,DE,social,free,user26870@mail.com
26871,2024-05-10,UK,ads,basic,user26871@gmail.com
26872,2024-02-28,UK,ads,premium,
26873,2024-07-31,NL,social,free,user26873@gmail.com
26874,2024-10-19,DE,ads,free,user26874@example.com
26875,2024-01-15,ES,referral,basic,user26875@example.com
26876,2024-08-04,US,referral,premium,user26876@gmail.com
26877,2024-08-24,US,referral,free,user26877@outlook.com
26878,2024-08-06,CA,organic,free,user26878@gmail.com
26879,2024-08-27,PL,referral,free,user26879@mail.com
26880,2024-08-19,IT,referral,free,user26880@gmail.com
26881,2024-02-08,IT,referral,free,user26881@example.com
26882,2024-03-12,FR,social,premium,user26882@mail.com
26883,2024-08-13,ES,referral,free,user26883@example.com
26884,2024-01-06,IT,social,basic,user26884@gmail.com
26885,2024-08-20,FR,unknown,premium,user26885@gmail.com
26886,2024-09-02,RO,social,free,user26886@mail.com
26887,2024-03-14,usa,organic,basic,user26887@outlook.com
26888,2024-08-05,FR,social,free,user26888@gmail.com
26889,2024-07-08,DE,unknown,premium,user26889@mail.com
26890,2024-03-22,UK,social,free,user26890@example.com
26891,2024-06-08,US,organic,Free,user26891@example.com
26892,2024-11-16,UA,organic,premium,user26892@gmail.com
26893,2024-05-25,UK,ads,premium,user26893@gmail.com
26894,2024-08-18,DE,referral,free,user26894@example.com
26895,2024-01-11,CA,social,free,user26895@mail.com
26896,2024-01-23,ES,ads,basic,user26896@mail.com
26897,2024-01-24,DE,ads,free,user26897@mail.com
26898,2024-10-05,IT,social,free,user26898@gmail.com
26899,2024-04-25,US,organic,free,user26899@example.com
26900,2024-03-09,NL,referral,free,user26900@mail.com
26901,2024-09-26,PL,organic,free,user26901@gmail.com
26902,2024-02-19,DE,referral,basic,user26902@gmail.com
26903,2024-03-17,MD,organic,free,user26903@gmail.com
26904,2024-05-26,US,organic,free,user26904@mail.com
26905,2024-04-18,ZZ,ads,premium,user26905@mail.com
26906,2024-07-30,DE,social,free,user26906@mail.com
26907,2024-04-21,PL,social,free,user26907@mail.com
26908,2024-05-12,,organic,free,user26908@example.com
26909,2024-10-30,IT,organic,premium,user26909@mail.com
26910,2024-11-06,UA,referral,free,user26910@mail.com
26911,2024-10-19,NL,ads,free,user26911@gmail.com
26912,2024-10-30,IT,ads,free,user26912@example.com
26913,2024-07-23,CA,organic,basic,user26913@example.com
26914,2024-08-25,UK,social,free,user26914@mail.com
26915,2024-07-18,UA,ads,free,user26915@example.com
26916,2024-10-07,UK,organic,premium,user26916@example.com
26917,2024-07-16,DE,ads,basic,user26917@example.com
26918,2024-02-02,CA,social,free,user26918@mail.com
26919,2024-10-14,UK,referral,free,user26919@outlook.com
26920,2024-09-30,US,referral,free,user26920@mail.com
26921,2024-10-17,RO,social,free,user26921@mail.com
26922,2024-02-25,US,ads,free,user26922@gmail.com
26923,2024-03-26,UA,ads,free,user26923@gmail.com
26924,2024-04-05,MD,referral,free,user26924@mail.com
26925,2024-06-27,UK,referral,free,user26925@mail.com
26926,2024-02-09,PL,organic,free,user26926@mail.com
26927,2024-05-09,MD,ads,basic,user26927@example.com
26928,2024-02-23,CA,organic,free,user26928@outlook.com
26929,2024-03-24,US,social,free,user26929@mail.com
26930,2024-09-14,PL,organic,free,user26930@mail.com
26931,2024-10-27,FR,social,free,user26931@gmail.com
26932,2024-01-07,CA,social,free,user26932@gmail.com
26933,2024-07-22,US,referral,premium,user26933@outlook.com
26934,2024-01-11,US,social,free,user26934@mail.com
26935,2024-01-26,CA,referral,free,user26935@outlook.com
26936,2024-09-13,UA,organic,basic,user26936@mail.com
26937,2024-09-22,US,social,basic,user26937@mail.com
26938,2024-10-15,NL,ads,free,user26938@mail.com
26939,2024-06-13,UK,social,free,user26939@example.com
26940,2024-10-29,PL,organic,basic,user26940@gmail.com
26941,2024-02-19,US,organic,premium,user26941@mail.com
26942,2024-03-18,ES,ads,premium,user26942@outlook.com
26943,2024-02-09,NL,ads,free,user26943@gmail.com
26944,2024-10-10,UK,organic,free,user26944@gmail.com
26945,2024-03-10,DE,organic,free,user26945@gmail.com
26946,2024-02-15,CA,ads,free,user26946@mail.com
26947,2024-08-15,RO,organic,free,user26947@mail.com
26948,2024-01-23,US,ads,basic,user26948@mail.com
26949,2024-01-14,MD,social,free,user26949@mail.com
26950,2024-02-01,UA,social,free,user26950@mail.com
26951,2024-01-01,DE,organic,premium,USER26951@GMAIL.COM
26952,2024-09-11,RO,social,free,user26952@mail.com
26953,2024-07-20,RO,social,free,user26953@mail.com
26954,2024-03-03,RO,referral,free,user26954@example.com
26955,2024-03-12,RO,social,free,user26955@mail.com
26956,2024-10-14,UA,AD,free,user26956@mail.com
26957,2024-06-25,PL,organic,basic,user26957@example.com
26958,2024-09-11,US,referral,basic,user26958@example.com
26959,2024-06-04,CA,organic,free,user26959@example.com
26960,2024-03-13,ES,organic,free,user26960@example.com
26961,2024-12-09,IT,unknown,premium,user26961@mail.com
26962,2024-07-22,US,ads,basic,user26962@gmail.com
26963,2024-02-08,PL,ads,free,user26963@mail.com
26964,2024-05-17,NL,organic,premium,user26964@gmail.com
26965,2024-04-17,US,referral,free,user26965@mail.com
26966,2024-03-04,FR,ads,free,user26966@gmail.com
26967,2024-11-25,US,ads,free,user26967mail.com
26968,2024-11-05,ES,organic,basic,user15565@example.com
26969,2024-02-28,CA,ads,free,user26969@mail.com
26970,2024-04-26,CA,organic,free,user26970@mail.com
26971,2024-09-30,NL,social,free,user26971@mail.com
26972,2024-03-02,MD,referral,free,user26972@mail.com
26973,2024-08-02,DE,organic,basic,user26973@mail.com
26974,2024-09-12,DE,organic,free,user26974@mail
26975,2024-08-28,PL,referral,basic,user26975mail.com
26976,2024-09-14,UK,referral,free,user26976@gmail.com
26977,2024-09-14,PL,,free,user26977@mail.com
26978,2024-12-07,NL,referral,free,user26978@outlook.com
26979,2024-04-24,RO,referral,free,
26980,2024-11-04,NL,ads,free,user26980@example.com
26981,2024-01-07,US,ads,basic,user26981@gmail.com
26982,2024-04-02,US,referral,free,user26982@gmail.com
26983,2024-01-15,UA,ads,free,user26983@gmail.com
26984,2024-08-27,FR,ads,basic,user26984@example.com
26985,2024-01-30,UK,organic,free,user26985@mail.com
26986,2024-10-25,RO,referral,basic,user26986@mail.com
26987,2024-08-25,IT,referral,free,user26987@example.com
26988,2024-01-09,FR,referral,basic,user26988@mail.com
26989,2024-09-16,UK,ads,free,user26989@mail.com
26990,2024-10-29,DE,ads,free,user26990mail.com
26991,2024-08-31,DE,ads,basic,user26991@example.com
26992,2024-01-09,CA,social,premium,user26992@gmail.com
26993,2024-10-28,NL,referral,free,user26993@gmail.com
26994,2024-09-21,DE,ads,free,user26994@gmail.com
26995,2024-05-06,UA,referral,free,user26995@mail.com
26996,2024-04-17,NL,social,free,user26996@gmail.com
26997,2024-06-15,US,ads,free,user26997@mail.com
26998,2024-10-31,UA,referral,free,user26998@gmail.com
26999,2024-03-19,DE,organic,free,user26999@mail.com
27000,2024-01-30,NL,referral,free,user27000@gmail.com
27001,2024-10-30,US,organic,free,user27001@mail.com
27002,2024-01-08,PL,organic,basic,user27002@mail.com
27003,2024-11-16,UK,ads,premium,user27003@mail.com
27004,2024-04-08,US,referral,free,user27004@mail.com
27005,2024-06-27,NL,social,free,user27005@gmail.com
27006,2024-02-08,UA,organic,premium,user27006@mail.com
27007,2024-11-13,CA,ads,,user27007@mail.com
27008,2024-09-26,UA,social,free,user27008@example.com
27009,2024-11-22,US,referral,basic,user27009@gmail.com
27010,2024-09-07,US,organic,basic,user27010@example.com
27011,2024-02-24,UA,ads,free,user27011@example.com
27012,2024-04-09,FR,organic,free,user27012@mail.com
27013,2024-06-18,UA,ads,free,user27013@example.com
27014,2024-08-08,UA,referral,free,user27014@outlook.com
27015,2024-11-22,FR,referral,free,user27015@mail.com
27016,2024-05-08,UK,social,basic,user27016@example.com
27017,2024-09-13,FR,social,premium,user27017@gmail.com
27018,2024-12-06,PL,ads,free,user27018@example.com
27019,2024-02-14,CA,social,free,user27019@mail.com
27020,2024-10-30,UK,ads,free,user27020@example.com
27021,2024-05-22,US,ads,,user27021@mail.com
27022,2024-09-21,US,social,free,user27022@example.com
27023,2024-04-04,ES,referral,free,user27023@gmail.com
27024,2024-04-19,UK,social,free,user27024@example.com
27025,2024-01-08,DE,referral,free,user27025@mail.com
27026,2024-12-10,FR,referral,free,user27026@outlook.com
27027,2024-10-15,PL,social,free,user27027@gmail.com
27028,2024-01-28,UK,ads,free,user27028@mail
27029,2024-12-20,UK,organic,free,user27029@mail.com
27030,2024-08-07,PL,social,basic,user27030@gmail.com
27031,2024-10-27,UA,organic,premium,user27031@example.com
27032,2024-01-20,PL,referral,basic,user27032@gmail.com
27033,2024-05-10,MD,social,free,user27033@gmail.com
27034,2024-09-03,US,organic,free,user27034@mail.com
27035,2024-02-01,PL,ads,free,user27035@mail.com
27036,2024-06-19,FR,referral,free,user27036@gmail.com
27037,2024-05-31,MD,referral,free,user27037@mail.com
27038,2024-03-05,DE,organic,free,user27038@gmail.com
27039,2024-04-06,CA,organic,free,user27039@gmail.com
27040,2024-12-08,UA,referral,basic,user27040@mail.com
27041,2024-04-02,UK,ads,basic,user27041@example.com
27042,2024-03-04,CA,ads,premium,user27042@gmail.com
27043,2024-07-09,UK,referral,free,user27043@gmail.com
27044,2024-09-03,FR,referral,free,user27044@example.com
27045,2024-09-19,IT,referral,basic,user27045@gmail.com
27046,2024-09-28, ro,organic,free,user27046@mail.com
27047,2024-01-11,US,referral,basic,user27047@mail.com
27048,2024-05-12,FR,social,free,user27048@mail.com
27049,2024-10-04,RO,ads,free,user27049@mail.com
27050,2024-11-14,US,referral,premium,user27050@gmail.com
27051,2024-08-06,DE,social,basic,user27051@mail.com
27052,2024-01-16,DE,social,free,user27052@outlook.com
27053,2024-05-13,CA,,free,user27053@outlook.com
27054,2024-01-22,PL,ads,free,user27054@mail.com
27055,2024-09-26,UA,ads,premium,user27055@example.com
27056,2024-01-19,RO,organic,free,USER27056@GMAIL.COM
27057,2024-02-24,CA,ads,basic,user27057@mail.com
27058,2024-05-21,CA,ads,premium,user27058@outlook.com
27059,2024-06-08,PL,ads,free,user27059@example.com
27060,2024-05-17,US,ads,free,user27060@example.com
27061,2024-06-08,PL,unknown,free,user27061@mail
27062,2024-09-16,US,ads,free,user27062@example.com
27063,2024-05-03,NL,organic,premium,user27063@mail.com
27064,2024-07-14,NL,ads,basic,user27064@example.com
27065,2024-04-07,PL,ads,free,user27065@outlook.com
27066,2024-04-27,US,social,free,user27066@example.com
27067,2024-08-11,DE,ads,free,user27067@outlook.com
27068,2024-06-20,MD,organic,Free,user27068@gmail.com
27069,2024-09-19,DE,social,free,user27069@gmail.com
27070,2024-07-20,UA,social,free,user27070mail.com
27071,2024-10-12,UK,social,free,user27071@mail.com
27072,2024-05-31,ES,referral,free,user27072@mail.com
27073,2024-06-20,MD,ads,free,user27073@mail.com
27074,2024-09-03,UA,social,free,user27074@mail.com
27075,2024-03-07,UA,social,premium,user27075@example.com
27076,2024-05-09,DE,organic,free,user27076@gmail.com
27077,2024-08-16,CA,social,free,user27077@gmail.com
27078,2024-01-09,RO,referral,free,user27078@mail.com
27079,2024-05-28,FR,social,premium,user27079@mail.com
27080,2024-08-05,NL,ads,free,user27080@mail.com
27081,2024-12-08,ES,ads,basic,user27081@mail.com
27082,2024-11-04,RO,organic,free,user27082@gmail.com
27083,2024-03-30,NL,social,free,user27083@mail.com
27084,2024-06-27,UA,organic,basic,user27084@mail.com
27085,2024-01-17,US,unknown,free,user27085@mail.com
27086,2024-03-14,FR,referral,free,user27086@mail.com
27087,2024-10-04,ES,social,free,user27087@outlook.com
27088,2024-02-06,US,referral,basic,user27088@example.com
27089,2024-03-21,CA,referral,free,user27089@mail.com
27090,2024-11-29,MD,referral,basic,user27090@gmail.com
27091,2024-10-18,UK,referral,free,user27091@mail.com
27092,2024-10-06,UA,organic,basic,user27092@example.com
27093,2024-10-30,UK,ads,basic,user27093@mail.com
27094,2024-09-26,FR,social,free,user27094@mail.com
27095,2024-02-05,UA,ads,free,user27095@mail.com
27096,2024-07-01,PL,social,basic,user27096@mail.com
27097,2024-05-31,US,referral,free,user27097@mail.com
27098,2024-04-10,MD,organic,free,user27098@example.com
27099,2024-10-21,RO,ads,premium,user27099@gmail.com
27100,2024-06-09,ES,referral,free,user27100@mail.com
27101,2024-01-18,PL,organic,free,user27101@mail.com
27102,2024-03-28,IT,ads,premium,user27102@example.com
27103,2024-03-10,US,social,premium,USER27103@GMAIL.COM
27104,2024-11-08,UK,ads,premium,user27104@mail.com
27105,2024-08-25,DE,ads,free,
27106,2024-07-20,US,organic,free,user27106@mail.com
27107,2024-06-27,PL,referral,basic,user27107@mail.com
27108,2024-08-27,RO,referral,free,user27108@mail.com
27109,2024-09-28,US,social,basic,user27109@gmail.com
27110,2024-07-17,PL,organic,free,user27110@mail.com
27111,2024-11-27,UK,organic,free,user27111@mail.com
27112,2024-12-12,IT,social,premium,user27112@mail.com
27113,2024-12-19,RO,organic,free,user27113@example.com
27114,2024-09-03,NL,referral,free,user27114@mail.com
27115,2024-11-25,DE,referral,free,user27115@outlook.com
27116,2024-05-16,DE,referral,basic,user27116@mail.com
27117,2024-10-29,DE,social,free,user27117@mail.com
27118,2024-11-16,UK,social,free,user27118@gmail.com
27119,2024-11-14,FR,organic,free,user27119@mail.com
27120,2024-10-20,DE,referral,free,user27120@example.com
27121,2024-05-17,DE,referral,free,user27121@mail.com
27122,2024-02-16,US,social,free,user27122@mail.com
27123,2024-04-19,NL,referral,basic,user27123@example.com
27124,2024-10-02,IT,social,basic,user27124@mail.com
27125,2024-03-11,DE,social,free,user27125@example.com
27126,2024-06-15,RO,social,premium,user27126@mail.com
27127,2024-07-22,RO,ads,free,
27128,2024-08-07,US,organic,premium,user27128@mail.com
27129,2024-11-26,RO,ads,free,user27129@mail.com
27130,2024-08-31,US,organic,free,user27130@gmail.com
27131,2024-10-07,PL,organic,free,user27131@gmail.com
27132,2024-07-29,US,ads,basic,user27132@mail.com
27133,2024-10-21,UA,referral,premuim,user27133@example.com
27134,2024-03-23,US,referral,basic,user27134@example.com
27135,2024-03-03,UA,referral,free,user27135@mail.com
27136,2024-11-22,CA,organic,free,user44952@mail.com
27137,2024-09-10,UA,social,free,user27137@gmail.com
27138,2024-09-03,RO,organic,free,user27138@mail.com
27139,2024-06-10,US,referral,free,user27139@gmail.com
27140,2024-05-05,US,ads,free,user27140@gmail.com
27141,2024-07-18,DE,organic,premium,user27141@outlook.com
27142,2024-02-05,FR,referral,free,user27142@outlook.com
27143,2024-06-05,UA,organic,free,user27143@mail.com
27144,2024-06-05,US,organic,basic,user27144@mail.com
27145,2024-07-10,CA,ads,basic,user27145@gmail.com
27146,2024-08-20,UA,organic,basic,user27146@outlook.com
27147,2024-12-04,US,ads,premium,user27147@mail.com
27148,2024-08-27,FR,social,free,user27148@mail.com
27149,2024-11-06,ES,social,basic,user27149@gmail.com
27150,2024-07-18,UK,organic,basic,user27150@mail.com
27151,2024-08-17,UA,organic,basic,user27151@gmail.com
27152,2024-01-21,DE,ads,free,user27152@mail.com
27153,2024-02-09,US,social,free,user27153@outlook.com
27154,2024-07-28,IT,social,free,user27154@mail.com
27155,2024-05-13,ES,social,free,user27155@outlook.com
27156,2024-10-11,DE,social,basic,user27156@example.com
27157,2024-07-12,RO,organic,free,user27157@example.com
27158,2024-11-06,RO,organic,free,user27158@example.com
27159,2024-12-10,US,social,basic,user27159@mail.com
27160,2024-02-13,US,social,premium,user27160@gmail.com
27161,2024-05-12,IT,ads,premium,user27161@mail.com
27162,2024-09-01,IT,referral,basic,user27162@mail.com
27163,2024-04-08,CA,social,basic,user27163@mail.com
27164,2024-03-25,US,social,premium,user27164@example.com
27165,2024-10-15,MD,social,free,user27165@gmail..com
27166,2024-12-13,NL,social,premium,user27166@example.com
27167,2024-10-03,usa,ads,basic,user27167@mail.com
27168,2024-07-04,DE,organic,basic,user27168@outlook.com
27169,2024-05-31,PL,referral,free,user27169@mail.com
27170,2024-07-11,IT,referral,free,user27170@mail.com
27171,2024-06-08,DE,ads,free,user27171@outlook.com
27172,2024-06-25,US,social,free,user27172@gmail.com
27173,2024-02-29,ES,referral,free,user27173@mail.com
27174,2024-11-14,UK,ads,free,user27174@mail.com
27175,2024-09-28,MD,referral,basic,user27175@gmail.com
27176,2024-09-06,UA,social,free,user27176@gmail.com
27177,2024-12-01,UA,referral,basic,user27177@example.com
27178,2024-03-31,FR,organic,free,user27178@example.com
27179,2024-01-24,US,referral,free,user27179@gmail.com
27180,2024-10-19,CA,referral,free,user27180@gmail.com
27181,2024-12-20,UA,referral,free,user27181@example.com
27182,2024-07-27,RO,referral,free,user27182@example.com
27183,2024-01-18,UK,organic,basic,user27183@example.com
27184,2024-10-05,ES,organic,premium,user27184@mail.com
27185,2024-01-22,UK,organic,basic,user27185@example.com
27186,2024-07-11,RO,social,basic,user27186@mail.com
27187,2024-03-29,US,social,premium,user27187@mail.com
27188,2024-11-18,NL,organic,free,user27188@gmail.com
27189,2024-06-03,UK,ads,free,user27189@gmail.com
27190,2024-11-12,ES,organic,free,user27190@example.com
27191,2024-04-06,UK,social,free,user27191@example.com
27192,2024-05-10,UK,organic,basic,user27192@outlook.com
27193,2024-11-30,PL,ads,free,user27193@mail.com
27194,2024-02-29,IT,referral,BASIC,user27194@outlook.com
27195,2024-07-27,CA,referral,basic,user27195@gmail.com
27196,2024-05-10,IT,ads,premium,user27196@gmail.com
27197,2024-10-04,US,ads,basic,user27197@example.com
27198,2024-02-08,NL,ads,premium,user27198mail.com
27199,2024-05-29,US,organic,free,user27199@mail.com
27200,2024-09-11,CA,social,free,user27200@mail.com
27201,2024-05-17,UK,referral,free,user27201@example.com
27202,2024-01-18,IT,social,premium,user27202@mail.com
27203,2024-09-13,IT,ads,basic,user27203@mail.com
27204,2024-06-25,UA,ads,free,user27204@mail.com
27205,2024-01-04,PL,ads,premium,user27205@example.com
27206,2024-08-11,ES,organic,free,user27206@mail.com
27207,2024-11-20,IT,referral,basic,user27207@outlook.com
27208,2024-02-02,FR,referral,free,user27208@gmail.com
27209,2024-08-01,MD,ads,premium,user27209@gmail.com
27210,2024-09-20,UA,social,free,user27210@outlook.com
27211,2024-01-21,CA,organic,basic,user27211@example.com
27212,2024-01-07,UA,social,premium,user27212@gmail.com
27213,2024-06-09,ZZ,referral,free,user27213@gmail.com
27214,2024-10-09,UA,organic,premium,user27214@gmail.com
27215,2024-02-17,UA,social,free,user27215@gmail.com
27216,2024-10-22,FR,referral,free,user27216@outlook.com
27217,2024-08-29,MD,ads,free,user27217@mail.com
27218,2024-04-18,DE,ads,free,user27218@example.com
27219,2024-07-01,PL,referral,premium,user27219@example.com
27220,2024-12-07,US,ads,free,user27220@gmail.com
27221,2024-03-05,RO,ads,basic,user27221@mail.com
27222,2024-06-24,US,ads,free,user27222@mail.com
27223,2024-08-16,CA,social,free,user27223@outlook.com
27224,2024-02-10,FR,ads,free,user27224@example.com
27225,2024-01-13,CA,organic,basic,user27225@mail.com
27226,2024-01-04,UA,referral,basic,user27226@gmail.com
27227,2024-04-16,RO,social,free,user27227@mail.com
27228,2024-01-22,UA,ads,premium,user27228@mail.com
27229,2024-10-12,UA,organic,free,user27229@mail.com
27230,2024-12-19,FR,ads,basic,user27230@example.com
27231,2024-01-19,MD,ads,free,user27231@gmail.com
27232,2024-05-27,RO,social,free,user27232@example.com
27233,2024-01-08,US,referral,free,user27233@outlook.com
27234,2024-02-09,,referral,free,user27234@mail.com
27235,2024-04-15,DE,organic,free,user27235@gmail.com
27236,2024-05-12,RO,ads,free,user27236@mail.com
27237,2024-11-27,UK,organic,free,user27237@example.com
27238,2024-05-13,PL,ads,free,user27238@mail.com
27239,2024-06-22,US,social,premium,user27239@mail.com
27240,2024-03-16,UK,referral,free,user27240@mail.com
27241,2024-01-01,FR,ads,basic,user27241@mail.com
27242,2024-11-12,NL,social,basic,user27242@mail.com
27243,2024-01-25,UK,social,free,user27243@mail.com
27244,2024-12-07,DE,ads,basic,user27244@mail.com
27245,2024-02-08,DE,organic,free,user27245@mail.com
27246,2024-08-07,UK,social,free,user27246@gmail.com
27247,2024-12-20,UK,referral,premium,user27247@example.com
27248,2024-02-10,US,referral,free,user27248@gmail.com
27249,2024-05-23,MD,ads,free,user27249@mail.com
27250,2024-10-05,UA,ads,basic,user27250@mail.com
27251,2024-01-10,DE,organic,free,user27251@example.com
27252,2024-09-09,UK,ads,premium,user27252@example.com
27253,2024-01-24,UA,social,free,user27253@mail.com
27254,2024-03-13, ro,referral,basic,user27254@mail.com
27255,2024-02-17,UK,referral,basic,user27255@gmail.com
27256,2024-11-15,DE,referral,premium,user27256@mail.com
27257,2024-02-23,DE,organic,free,user27257@mail.com
27258,2024-01-12,US,social,basic,user27258@mail.com
27259,2024-07-31,PL,referral,free,user27259@mail.com
27260,2024-04-24,RO,social,free,user27260@outlook.com
27261,2024-05-17,UA,ads,basic,user27261@mail.com
27262,2024-02-04,PL,referral,free,user27262@mail.com
27263,2024-09-26,NL,social,free,user27263@mail.com
27264,2024-08-06,UA,ads,free,user27264@mail.com
27265,2024-05-01,IT,ads,free,user27265@mail.com
27266,2024-02-20,MD,ads,basic,user27266@example.com
27267,2024-08-03,ES,ads,,user27267@mail.com
27268,2024-10-05,UK,referral,free,user27268@example.com
27269,2024-04-11,PL,organic,free,user27269@mail.com
27270,2024-01-08,US,organic,basic,user27270@gmail.com
27271,2024-03-04,PL,organic,premium,user27271@mail.com
27272,2024-09-07,DE,social,free,user27272@mail.com
27273,2024-12-16,US,organic,basic,user27273@mail.com
27274,2024-01-04,ES,organic,free,user27274@outlook.com
27275,2024-04-08,CA,organic,free,user27275@example.com
27276,2024-01-19,NL,organic,basic,user27276@mail.com
27277,2024-04-12,RO,social,basic,user27277@example.com
27278,2024-05-17,DE,ads,free,user27278@mail.com
27279,2024-11-20,UK,organic,free,user27279@mail.com
27280,2024-01-24,PL,organic,free,user27280@mail.com
27281,2024-10-04,DE,organic,free,
27282,2024-05-13,NL,referral,free,user27282@mail.com
27283,2024-10-14,UK,AD,basic,user27283@gmail.com
27284,2024-06-30,US,organic,free,user27284@mail.com
27285,2024-01-12,US,referral,free,user27285@mail.com
27286,2024-11-30,MD,organic,free,user27286@mail.com
27287,2024-01-25,CA,social,free,user27287@gmail.com
27288,2024-08-04,FR,social,free,user27288@mail.com
27289,2024-11-04,DE,ads,basic,user27289@gmail.com
27290,2024-01-24,UA,referral,premium,user27290@gmail.com
27291,2024-07-17,CA,ads,,
27292,2024-10-18,DE,social,basic,user27292@mail.com
27293,2024-12-15,CA,ads,basic,user27293@mail.com
27294,2024-09-19,UA,referral,free,user27294@mail.com
27295,2024-03-29,DE,social,free,user27295@gmail.com
27296,2024-09-12,US,referral,free,user27296@gmail.com
27297,2024-09-13,UK,organic,free,user27297@gmail.com
27298,2024-09-12,UA,referral,free,user27298@gmail.com
27299,2024-10-27,UA,ads,free,user27299@example.com
27300,2024-01-26,RO,ads,free,user27300@outlook.com
27301,2024-02-01,UK,referral,basic,user27301@mail.com
27302,,PL,ads,premium,user27302@gmail.com
27303,2024-12-03,US,organic,free,user27303@mail.com
27304,2024-06-09,CA,organic,free,user27304@mail.com
27305,2024-12-05,IT,referral,free,user27305@example.com
27306,2024-11-27,RO,referral,free,user27306@mail.com
27307,2024-11-13,UK,ads,free,user27307@mail.com
27308,2024-11-16,ES,social,free,user27308@gmail.com
27309,2024-11-12,DE,referral,,user27309@mail.com
27310,2024-10-17,UA,organic,free,user27310@gmail.com
27311,2024-09-10,US,social,free,user27311@mail.com
27312,2024-01-08,CA,referral,basic,user27312@mail.com
27313,2024-02-08,RO,AD,free,user27313@mail.com
27314,2024-02-09,PL,social,free,user27314@mail.com
27315,2024-01-07,U K,ads,free,user27315@gmail.com
27316,2024-02-04,RO,organic,basic,user27316@gmail.com
27317,2024-11-20,US,ads,free,user27317@mail.com
27318,2024-09-01,NL,ads,free,user27318@example.com
27319,,US,ads,premium,user27319@gmail.com
27320,2024-10-09,RO,referral,basic,user27320@example.com
27321,2024-06-19,UA,social,free,user27321@gmail.com
27322,2024-02-11,MD,organic,free,user27322@mail.com
27323,2024-11-06,CA,AD,free,user27323@outlook.com
27324,2024-04-21,ES,organic,free,user27324@gmail.com
27325,2024-09-11,FR,social,free,user27325@mail.com
27326,2024-04-03,UK,social,premium,user27326@gmail.com
27327,2024-06-24,CA,social,basic,user27327@gmail.com
27328,2024-10-16,UA,ads,,user27328@gmail.com
27329,2024-02-16,UK,social,free,user27329@mail.com
27330,2024-12-12,DE ,organic,free,user27330@example.com
27331,2024-01-21,FR,social,free,user27331@outlook.com
27332,2024-07-08,NL,social,premium,user27332@example.com
27333,2024-11-18,FR,social,premium,user27333@mail.com
27334,2024-11-30,FR,ads,basic,user27334@outlook.com
27335,2024-03-11,US,ads,free,user27335@gmail.com
27336,2024-02-12,UK,organic,basic,user27336@example.com
27337,2024-09-19,UA,organic,basic,user27337@example.com
27338,2024-01-13,US,social,free,user27338@gmail.com
27339,2024-06-18,CA,social,premium,user27339@mail.com
27340,2024-10-10,US,ads,free,user27340@outlook.com
27341,2024-07-19,PL,social,free,user27341@example.com
27342,2024-02-25,DE,organic,free,user27342@gmail.com
27343,2024-06-18,US,ads,free,user27343@mail
27344,2024-11-20,UA,social,basic,user27344@mail.com
27345,2024-08-13,DE,referral,free,user27345@mail.com
27346,2024-09-18,US,referral,free,
27347,2024-04-20,PL,referral,free,user27347@gmail.com
27348,2024-02-25,UA,organic,free,user27348@gmail.com
27349,2024-03-20,US,social,free,user27349@mail.com
27350,2024-07-08,UA,referral,free,user27350@outlook.com
27351,2024-03-30,DE,referral,free,user27351@mail.com
